Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
290,3,0,3,0,1,"""<user> Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
291,3,0,3,0,1,"""<user> <user> cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
292,3,0,3,0,1,"""<user> <user> ew I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&<hashtag>"
293,4,1,3,0,1,"""<user> I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake.."
294,3,0,3,0,1,"""<user> My pussy still fresh"" &lt;----- something stank girls say."
295,4,0,4,0,1,"""<user> Ass slapping is one the greatest things. Haha. &<hashtag> I slapped a girl on the ass. . She got mad I aint get pussy for a week"
296,3,0,3,0,1,"""<user> <user> <user> yeah Texans are so much better you fucking retard"" I see that you're mad about this."
297,3,1,2,0,1,"""<user> Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here"
298,4,0,4,0,1,"""<user> There's a lane some bitches need to stay in &<hashtag> the left n get right the fuck outta our face &<hashtag>"
299,3,0,3,0,1,"""<user> I hate when boys deny that they have bitches &<hashtag> smh"
300,3,1,2,0,1,"""<user> Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!"
301,3,0,3,0,1,"""<user> Im a boss ass bitch"" ...that needs to sit in a corner"
302,3,0,3,0,1,"""<user> He's a hoe , I can't"""
304,3,0,3,0,1,"""<user> Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &<hashtag> shit bitches betta stay out da streets"
305,6,0,6,0,1,"""<user> bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &<hashtag>"
306,3,1,2,0,1,"""<user> why do my friends hate me"" because you a ratchet hoe.."
307,3,1,2,0,1,"""<user> No love for these fuck niggas"" hoes*"
308,3,0,3,0,1,"""<user> Hot meat <url> sexy as fuck scally lad. I would love to meet him and his trainers."
309,3,0,3,0,1,"""<user> Sniff <url> perved up scally lad. fuck yeah."
310,3,0,3,0,1,"""<user> These bitches love Sosa"""
311,4,0,3,1,1,"""<user> &<hashtag> I legit watched it for about <number> or <number> seconds &<hashtag> DID I WTF"" prob cause were retarded smh"
312,3,0,3,0,1,"""<user> What should I name my cat, ideas?"" Mr pussy"
313,3,0,2,1,1,"""<user> <url> woof woof. Sexy thug boy scally."
314,3,0,3,0,1,"""<user> <user> u see the damn phone ringing? &<hashtag> when you married bitches makes demands!!!! You haven't called me"
315,3,0,3,0,1,"""<user> Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe"
316,3,0,3,0,1,"""<user> <number> sex positions <url> <url> this what u call fucking the soul outta bitch &<hashtag>"
317,3,2,1,0,0,"""<user> <user> is bored supposed to be cute, you faggot?"" Sometimes"
318,3,0,0,3,2,"""<user> One mans trash &<hashtag> is another mans treasure &<hashtag>"
319,3,0,3,0,1,"""<user> I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype"
320,3,2,1,0,0,"""<user> <user> lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
321,3,0,3,0,1,"""<user> god teeth , gold chain
white bitches , cocaine"""
322,3,1,2,0,1,"""<user> Its me hoe, its me hoe&<hashtag> sh"
323,3,0,3,0,1,"""<user> In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe."
324,3,0,3,0,1,"""<user> I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie"
325,3,0,3,0,1,"""<user> hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &<hashtag> ON. MY. SOUL!"
326,3,0,1,2,2,"""<user> Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; <url> <url> hahaha"
327,3,0,3,0,1,"""<user> <user> yall both gimped up??"" Ain't tht a bitch huh lol"
328,3,0,1,2,2,"""<user> ""<user> Take me for a ride &<hashtag> <url> woof woof"
329,3,1,2,0,1,"""<user> oh my god I love Victoria Mitchell"" all my bitches love me"
330,3,0,3,0,1,"""<user> That long distance shit wack I knew the bitch was cheating""- uh oh"
331,3,0,3,0,1,"""<user> HE'S DOING IT RIGHT &<hashtag> <url> no bitches smh"
332,3,0,3,0,1,"""<user> they BAN dat pussy for life &amp; he gotta pay <number>.<number> millon dollar fine"""
333,3,1,2,0,1,"""<user> Roses are red and violets are blue and niggers are black, you know that's true."" <user>"
334,3,0,0,3,2,"""<user> Sitting on my window sill, window open, bird tries to fly in. Smacked it. <hashtag> <user>"
335,3,0,3,0,1,"""<user> But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded"
336,3,0,0,3,2,"""<user> a video an entire media will likely mock. <url> i am such a crybaby"
337,3,0,3,0,1,"""<user> <user> <user> I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*"
338,3,0,3,0,1,"""<user> Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &<hashtag>"
339,3,0,3,0,1,"""<user> Karma is a bitch <hashtag> <hashtag> &<hashtag>

*sips tea*"
340,3,0,3,0,1,"""<user> Fuckin hot gym pussy <url> fuck yeah"
341,3,0,0,3,2,"""<user> Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport <url>"
342,3,0,2,1,1,"""<user> You can call me Fireman cause I turn the hoes on."""
343,3,0,3,0,1,"""<user> I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God"
344,3,0,3,0,1,"""<user> Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that"
345,3,0,3,0,1,"""<user> And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?"
346,3,0,0,3,2,"""<user> tweety bird tho &<hashtag>"
347,3,0,3,0,1,"""<user> my pussy sweet like watermelon <url>

Thotermelon"
348,3,0,1,2,2,"""<user> When twitter rappers dm me their trash links <url>"
349,3,0,3,0,1,"""<user> loud bitches annoy me"""
350,4,0,4,0,1,"""<user> Eventually every bitch turns into that hoe."" # Tru"
351,3,0,3,0,1,"""<user> ""<user> ""<user> I swear if oomf try talking to me tomorrow.."" <user> <user> pussy"
352,3,0,3,0,1,"""<user> You bitches be pretending to be TF crazy.."" You ain't never lied..."
353,4,0,3,1,1,"""<user> <user> k bye hoe"" um bye .."
354,3,2,1,0,0,"""<user> Jackies a retard <hashtag> At least I can make a grilled cheese!"
355,3,1,2,0,1,"""<user> ima keep on giving these pussy ass niggas ah reason to hate !"""
356,3,0,0,3,2,"""<user> Photo: <url> he is in sole heaven"
357,3,2,1,0,0,"""<user> Stacey Dash won &<hashtag> <url> baddest bitch eva"
358,3,0,3,0,1,"""<user> Side bitch Sunday &<hashtag> &<hashtag>"
359,3,0,3,0,1,"""<user> Facts what baldheaded bitch made this shit. &<hashtag> <url>

Lmao &<hashtag>"
360,3,0,3,0,1,"""<user> Fuck wit us and then we tweakin hoe"" shmurda!"
361,3,0,0,3,2,"""<user> We actin like it's the 7th day <user> <url>
&<hashtag>"
362,3,0,3,0,1,"""<user> I'll break that lil bitch neck and won't even feel sorry about it"" Savage"
363,3,0,3,0,1,"""<user> This is so fucking hot!! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <url> love me some kinky scallies"
364,3,1,2,0,1,"""<user> Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too."
365,3,0,3,0,1,"""<user> I can turn yo bitch into a eater"""
366,3,0,3,0,1,"""<user> I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn"
367,3,0,3,0,1,"""<user> &<hashtag> Aye yall ima tryout for the bowling team frfr&<hashtag> tryouts passed tho"" no theres two more retard"
368,3,0,3,0,1,"""<user> Now u got what u want bitch ! Enjoy it <url> now this is a crazy party I would love to attend."
369,3,0,0,3,2,"""<user> colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao"
370,3,0,3,0,1,"""<user> Facts ""<user> Only the dudes with hoes say they don't got hoes&<hashtag> <user>"
371,3,0,3,0,1,"""<user> I'm rea start smacking bitches period !"" Bluffin at its best"
372,3,0,3,0,1,"""<user> Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:"
373,3,0,3,0,1,"""<user> One of us is on drugs, and its me but you're still wrong &<hashtag> <user> hahahahahahah im a bitch sometimes (:"
374,3,1,2,0,1,"""<user> I'm feeling pretty fuckin ghetto"" Smh"
375,3,0,0,3,2,"""<user> ""<user> ""<user> ""<user> <user> swears I'm <hashtag> man"" easily"" easily"" behind Austin"" nip?"
376,3,0,3,0,1,"""<user> This is a true ride or die bitch &<hashtag> <url> what the fuck hahahahah"
377,4,0,0,4,2,"""<user> H.G.Wells and Charlie Chaplin <url> <hashtag> <hashtag>"
378,3,0,3,0,1,"""<user> All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)"
379,3,0,3,0,1,"""<user> <user> I'm about to cool faggot chill"" tf is cool nigga"
380,3,0,3,0,1,"""<user> <user> I'm so sure bitch"" frfr tf"
381,3,0,3,0,1,"""<user> Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet."
382,3,0,3,0,1,"""<user> Got a couple bitches saying they know me But I&<hashtag> let the money talk for me &<hashtag> AND I'M LIKE... <hashtag>"
383,3,0,3,0,1,"""<user> Grudges are for weirdos""and bitches"
384,3,1,0,2,2,"""<user> I told Mariam to but cigarettes for her birthday""

You also called me trash rn"
385,3,0,0,3,2,"""<user> <user> brownies tonight"" what kind?!?!"
386,3,0,3,0,1,"""<user> No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol"
387,6,1,5,0,1,"""<user> Um okay <url> you got hoes from left to right &<hashtag> do yah thang!"
388,3,0,3,0,1,"""<user> using y=mx+b to find the slope of that ass"""
389,3,0,0,3,2,"""<user> Fit lads! Nice gear! <url> these scally lads n trainers would get it"
390,3,0,3,0,1,"""<user> Hell yeah bro! <url> fuck yeah sexy scally lad in hot gear"
391,3,0,3,0,1,"""<user> Helping out a mate!! <url> I love scally play. Fuck yeah"
392,3,0,2,1,1,"""<user> Lads being Lads! <url> fuck yeah. I love scally lad action. Hot trainers too."
393,3,0,3,0,1,"""<user> Next year bitches is gonna be like you gotta promise you won't expose me &<hashtag>"
394,3,0,3,0,1,"""<user> &<hashtag> So hot!! RT <user> Lick it, bitch <url> fuck yeah. Eat that trainer u dirty fucker"
395,3,0,3,0,1,"""<user> &<hashtag> Y'all think celebrity pussy different from the locals? &<hashtag> yeah Meghan goods is"""
396,6,0,2,4,2,"""<user> ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &<hashtag> lmaoo"
397,3,0,3,0,1,"""<user> Need these sox <url> fuck yeah. I love a kinky scally lad w/ rank sox and sneaks"
398,3,1,2,0,1,"""<user> I don't ever expose females like that.. That's childish.."" bitch nigga shi....."
399,3,0,3,0,1,"""<user> ""<user> <user> yas""

*trys new things with bestfriend*""

*bitch who do you love*"
400,3,1,0,2,2,"""<user> Dude remember this wop video? <user> <url> OMG WHERE DID YOU FIND THAT"
401,3,0,2,1,1,"""<user> Thick raw fuck <url> Damn his man pussy is getting a workout."
402,3,0,0,3,2,"""<user> RAWR!! RT <user> ""My"" sexy French scally. I love him! <hashtag> <url> sexy scally woof woof"
403,3,0,3,0,1,"""<user> Nothin in life is free.. Some of you bitches need to write that on ya panties""&<hashtag>"
404,3,0,3,0,1,"""<user> <user> if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha"
405,3,1,2,0,1,"""<user> Niggas whole hoes out here cuz"" Couldn't had said it better..&<hashtag>"
406,3,0,3,0,1,"""<user> Hardcore way to eat Mac and cheese
<number>. Boil water 
<number>. Snort cheese powder
<number>. Drink boiling water 
<number>. Fuck bitches"""
407,3,0,3,0,1,"""<user> <hashtag> if my fade is perpetually fresher than yours."" That's a real ass bitch rite there"
408,3,0,3,0,1,"""<user> annoying bitch that I love <url> JUDYANN'S SO PRETTY!!!!!"
409,3,0,3,0,1,"""<user> <url>

Lmao bitch got on some huggies"
411,3,0,3,0,1,"""<user> Hi bitch 
No bitch
Bye bitch"" <url>"
412,3,0,3,0,1,"""<user> does he look like a bitch?"" <user>"
413,3,0,3,0,1,"""<user> Chase money &<hashtag> not &<hashtag> hoes &<hashtag> &<hashtag>"
414,3,0,3,0,1,"""<user> can't stand a ""I don't know what I want"" ass nigga &<hashtag> bitch*"
415,3,0,3,0,1,"""<user> ""<user> ""<user> I'm on my way <url> love a <hashtag> sexy scally fucker."
416,3,1,2,0,1,"""<user> These newly gay bitches don't kno how shit works"""
417,3,0,3,0,1,"""<user> When a bitch don't want a real job they just become strippers lol"" lol."
418,3,0,3,0,1,"""<user> Aw Meat Meat In His Feelins""i ainn n my feelings bitch"
419,3,0,2,1,1,"""<user> I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea &<hashtag>"
420,3,0,0,3,2,"""<user> Baby albino &<hashtag> <url> <user>"
421,3,0,3,0,1,"""<user> these hoes ain't loyal."""
422,3,1,2,0,1,"""<user> YAS, ORDERED CHINESE &<hashtag> bitch you just ate tacos you fat fuck"
423,3,0,3,0,1,"""<user> I made that bitch lunch. <user> Bitches love lunch."
424,6,2,4,0,1,"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! <url>"
425,3,0,3,0,1,"""A pussy a day keeps the devil away"" -<user>"
426,3,0,3,0,1,"""Ain't that about a bitch""... What does that mean?"
427,3,0,3,0,1,"""All these bitches want a baby, I don't want no children."""
428,3,0,2,1,1,"""And bitch you must be lost"" &<hashtag>"
429,3,0,3,0,1,"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do"
430,6,0,1,5,2,"""Bae"" sounds like such a ghetto word. Use something else"
431,3,1,2,0,1,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself."
432,3,0,3,0,1,"""Bleed out hoe!!!"" -Alexa"
433,3,0,3,0,1,"""Boolin' in the bando wit a few bitches"""
434,3,0,0,3,2,"""Brownies for my brownie"" I love this movie. &<hashtag>"
435,3,0,3,0,1,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday"
436,3,1,2,0,1,"""By the way we do punch bitches."""
437,3,0,3,0,1,"""Caesar is home"" RT <user> &<hashtag> <url> so much this bitch looks like. Lets start with ape shit&<hashtag>"
438,3,0,1,2,2,"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" <url>"
439,3,0,3,0,1,"""Dad say hi to my snapchat"" 
Dad ""&<hashtag> duces bitch"" &<hashtag>"
440,6,0,5,1,1,"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes"""
441,3,0,3,0,1,"""Don't know no ugly bitches! Don't know no broke niggas!""--<user>"
442,3,0,3,0,1,"""Don't make me make you fall in live with a nigga like me..."" The birds <number>&amp;<number> are my favorite songs by Weeknd"
443,3,2,1,0,0,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
444,3,0,3,0,1,"""Don't you ever give my pussy away. You keep it tight, alright?"""
445,3,0,3,0,1,"""Dropped a stack cause bitch I'm ON"".
-<user> 
Song called ""Dope"".
Download the mixtape here: <url>"
446,3,0,3,0,1,"""Dumb bitches do dumb things"""
447,3,1,2,0,1,"""Eat the pussy like a real nigga hungry"""
448,3,1,2,0,1,"""Eff it. Let's go after the cripple."" <url>"
449,3,0,2,1,1,"""Everything look better with a bitch next to it"""
450,3,0,3,0,1,"""Facto <user> Who cares if you a hoe when your ass looks like this? <url>"
451,3,0,3,0,1,"""For every bad bitch there is a nigga tired of fucking her"""
452,3,0,3,0,1,"""Foreign chick, no lie.. Man that bitch Beautiful"""
453,3,1,2,0,1,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" <url>"
454,3,0,3,0,1,"""Fuck <number>/<number> I make my own rules. Suck my dragon balls bitch call me goku"""
455,3,0,0,3,2,"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ <url>"
456,3,0,3,0,1,"""Get me that shit bitch you is fine bear"""
457,3,1,2,0,1,"""Get your ass back to Detroit ya fuckin' wigger!"""
458,3,0,3,0,1,"""Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe"""
460,3,0,3,0,1,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please"
461,3,0,3,0,1,"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?"""
462,3,0,3,0,1,"""He a bitch for hitting that hoe"" &<hashtag>"
463,3,1,2,0,1,"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus"
464,3,0,2,1,1,"""He wanna be my nigga, but I'm just trinna be his savings account &<hashtag> &<hashtag> omg imma funny ass bitch man, but that's Real Shit &<hashtag>"
465,3,0,3,0,1,"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone"
466,3,3,0,0,0,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - <hashtag>"
467,3,0,3,0,1,"""Hey pussy you still there?"""
468,6,0,2,4,2,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... <url>"
